Oct. 24, 2019   14:49:38
Cyclic Voltammetry
File: e:\data_thesis\24-10-2019\cv_2-mqui_scan_rates_re3_005.txt
Data Source:  Experiment
Instrument Model:  CHI760E
Data Proc:  Smoothing
Header: 
Note: 

Init E (V) = -0.5
High E (V) = -0.5
Low E (V) = -1.5
Init P/N = N
Scan Rate (V/s) = 0.25
Segment = 6
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-4

Segment 1:
Ep = -1.179V
Eh = -1.125V
ip = -3.372e-4A

Segment 2:
Ep = -0.843V
Eh = -0.923V
ip = 2.349e-4A

Segment 3:
Ep = -1.176V
Eh = -1.122V
ip = -3.084e-4A

Segment 4:
Ep = -0.843V
Eh = -0.921V
ip = 2.413e-4A

Segment 5:
Ep = -1.175V
Eh = -1.120V
ip = -3.046e-4A

Segment 6:
Ep = -0.843V
Eh = -0.920V
ip = 2.424e-4A

Potential/V	Current/A

-0.500	8.179e-6	3.272e-8
-0.501	8.069e-6	6.499e-8
-0.502	7.976e-6	9.690e-8
-0.503	7.902e-6	1.285e-7
-0.504	7.853e-6	1.599e-7
-0.505	7.817e-6	1.912e-7
-0.506	7.784e-6	2.223e-7
-0.507	7.751e-6	2.533e-7
-0.508	7.718e-6	2.842e-7
-0.509	7.683e-6	3.149e-7
-0.510	7.652e-6	3.455e-7
-0.511	7.624e-6	3.760e-7
-0.512	7.594e-6	4.064e-7
-0.513	7.568e-6	4.367e-7
-0.514	7.539e-6	4.668e-7
-0.515	7.507e-6	4.969e-7
-0.516	7.480e-6	5.268e-7
-0.517	7.453e-6	5.566e-7
-0.518	7.423e-6	5.863e-7
-0.519	7.395e-6	6.159e-7
-0.520	7.368e-6	6.453e-7
-0.521	7.342e-6	6.747e-7
-0.522	7.321e-6	7.040e-7
-0.523	7.298e-6	7.332e-7
-0.524	7.274e-6	7.623e-7
-0.525	7.252e-6	7.913e-7
-0.526	7.234e-6	8.202e-7
-0.527	7.218e-6	8.491e-7
-0.528	7.200e-6	8.779e-7
-0.529	7.177e-6	9.066e-7
-0.530	7.149e-6	9.352e-7
-0.531	7.121e-6	9.637e-7
-0.532	7.096e-6	9.921e-7
-0.533	7.075e-6	1.020e-6
-0.534	7.055e-6	1.049e-6
-0.535	7.036e-6	1.077e-6
-0.536	7.020e-6	1.105e-6
-0.537	7.003e-6	1.133e-6
-0.538	6.983e-6	1.161e-6
-0.539	6.960e-6	1.189e-6
-0.540	6.936e-6	1.216e-6
-0.541	6.917e-6	1.244e-6
-0.542	6.902e-6	1.272e-6
-0.543	6.888e-6	1.299e-6
-0.544	6.868e-6	1.327e-6
-0.545	6.845e-6	1.354e-6
-0.546	6.822e-6	1.381e-6
-0.547	6.802e-6	1.409e-6
-0.548	6.785e-6	1.436e-6
-0.549	6.769e-6	1.463e-6
-0.550	6.750e-6	1.490e-6
-0.551	6.728e-6	1.517e-6
-0.552	6.707e-6	1.543e-6
-0.553	6.686e-6	1.570e-6
-0.554	6.666e-6	1.597e-6
-0.555	6.649e-6	1.623e-6
-0.556	6.633e-6	1.650e-6
-0.557	6.619e-6	1.676e-6
-0.558	6.602e-6	1.703e-6
-0.559	6.584e-6	1.729e-6
-0.560	6.565e-6	1.755e-6
-0.561	6.548e-6	1.782e-6
-0.562	6.530e-6	1.808e-6
-0.563	6.512e-6	1.834e-6
-0.564	6.489e-6	1.860e-6
-0.565	6.468e-6	1.886e-6
-0.566	6.449e-6	1.911e-6
-0.567	6.433e-6	1.937e-6
-0.568	6.417e-6	1.963e-6
-0.569	6.399e-6	1.988e-6
-0.570	6.380e-6	2.014e-6
-0.571	6.363e-6	2.039e-6
-0.572	6.348e-6	2.065e-6
-0.573	6.334e-6	2.090e-6
-0.574	6.318e-6	2.115e-6
-0.575	6.303e-6	2.141e-6
-0.576	6.289e-6	2.166e-6
-0.577	6.273e-6	2.191e-6
-0.578	6.251e-6	2.216e-6
-0.579	6.229e-6	2.241e-6
-0.580	6.209e-6	2.266e-6
-0.581	6.198e-6	2.290e-6
-0.582	6.191e-6	2.315e-6
-0.583	6.182e-6	2.340e-6
-0.584	6.166e-6	2.365e-6
-0.585	6.145e-6	2.389e-6
-0.586	6.127e-6	2.414e-6
-0.587	6.109e-6	2.438e-6
-0.588	6.095e-6	2.463e-6
-0.589	6.080e-6	2.487e-6
-0.590	6.065e-6	2.511e-6
-0.591	6.049e-6	2.535e-6
-0.592	6.035e-6	2.559e-6
-0.593	6.017e-6	2.583e-6
-0.594	6.000e-6	2.607e-6
-0.595	5.980e-6	2.631e-6
-0.596	5.962e-6	2.655e-6
-0.597	5.949e-6	2.679e-6
-0.598	5.938e-6	2.703e-6
-0.599	5.926e-6	2.727e-6
-0.600	5.913e-6	2.750e-6
-0.601	5.896e-6	2.774e-6
-0.602	5.877e-6	2.797e-6
-0.603	5.857e-6	2.821e-6
-0.604	5.837e-6	2.844e-6
-0.605	5.818e-6	2.867e-6
-0.606	5.801e-6	2.891e-6
-0.607	5.787e-6	2.914e-6
-0.608	5.775e-6	2.937e-6
-0.609	5.765e-6	2.960e-6
-0.610	5.754e-6	2.983e-6
-0.611	5.741e-6	3.006e-6
-0.612	5.727e-6	3.029e-6
-0.613	5.711e-6	3.052e-6
-0.614	5.695e-6	3.074e-6
-0.615	5.680e-6	3.097e-6
-0.616	5.665e-6	3.120e-6
-0.617	5.649e-6	3.142e-6
-0.618	5.634e-6	3.165e-6
-0.619	5.618e-6	3.187e-6
-0.620	5.603e-6	3.210e-6
-0.621	5.588e-6	3.232e-6
